Date,Ticker,Close,Type
2024-04-05,BTC-USD,67837.640625,Crypto
2024-04-06,BTC-USD,68896.109375,Crypto
2024-04-07,BTC-USD,69362.5546875,Crypto
2024-04-08,BTC-USD,71631.359375,Crypto
2024-04-09,BTC-USD,69139.015625,Crypto
2024-04-10,BTC-USD,70587.8828125,Crypto
2024-04-11,BTC-USD,70060.609375,Crypto
2024-04-12,BTC-USD,67195.8671875,Crypto
2024-04-13,BTC-USD,63821.47265625,Crypto
2024-04-14,BTC-USD,65738.7265625,Crypto
2024-04-15,BTC-USD,63426.2109375,Crypto
2024-04-16,BTC-USD,63811.86328125,Crypto
2024-04-17,BTC-USD,61276.69140625,Crypto
2024-04-18,BTC-USD,63512.75390625,Crypto
2024-04-19,BTC-USD,63843.5703125,Crypto
2024-04-20,BTC-USD,64994.44140625,Crypto
2024-04-21,BTC-USD,64926.64453125,Crypto
2024-04-22,BTC-USD,66837.6796875,Crypto
2024-04-23,BTC-USD,66407.2734375,Crypto
2024-04-24,BTC-USD,64276.8984375,Crypto
2024-04-25,BTC-USD,64481.70703125,Crypto
2024-04-26,BTC-USD,63755.3203125,Crypto
2024-04-27,BTC-USD,63419.140625,Crypto
2024-04-28,BTC-USD,63113.23046875,Crypto
2024-04-29,BTC-USD,63841.12109375,Crypto
2024-04-30,BTC-USD,60636.85546875,Crypto
2024-05-01,BTC-USD,58254.01171875,Crypto
2024-05-02,BTC-USD,59123.43359375,Crypto
2024-05-03,BTC-USD,62889.8359375,Crypto
2024-05-04,BTC-USD,63891.47265625,Crypto
2024-05-05,BTC-USD,64031.1328125,Crypto
2024-05-06,BTC-USD,63161.94921875,Crypto
2024-05-07,BTC-USD,62334.81640625,Crypto
2024-05-08,BTC-USD,61187.94140625,Crypto
2024-05-09,BTC-USD,63049.9609375,Crypto
2024-05-10,BTC-USD,60792.77734375,Crypto
2024-05-11,BTC-USD,60793.7109375,Crypto
2024-05-12,BTC-USD,61448.39453125,Crypto
2024-05-13,BTC-USD,62901.44921875,Crypto
2024-05-14,BTC-USD,61552.7890625,Crypto
2024-05-15,BTC-USD,66267.4921875,Crypto
2024-05-16,BTC-USD,65231.58203125,Crypto
2024-05-17,BTC-USD,67051.875,Crypto
2024-05-18,BTC-USD,66940.8046875,Crypto
2024-05-19,BTC-USD,66278.3671875,Crypto
2024-05-20,BTC-USD,71448.1953125,Crypto
2024-05-21,BTC-USD,70136.53125,Crypto
2024-05-22,BTC-USD,69122.3359375,Crypto
2024-05-23,BTC-USD,67929.5625,Crypto
2024-05-24,BTC-USD,68526.1015625,Crypto
2024-05-25,BTC-USD,69265.9453125,Crypto
2024-05-26,BTC-USD,68518.09375,Crypto
2024-05-27,BTC-USD,69394.5546875,Crypto
2024-05-28,BTC-USD,68296.21875,Crypto
2024-05-29,BTC-USD,67578.09375,Crypto
2024-05-30,BTC-USD,68364.9921875,Crypto
2024-05-31,BTC-USD,67491.4140625,Crypto
2024-06-01,BTC-USD,67706.9375,Crypto
2024-06-02,BTC-USD,67751.6015625,Crypto
2024-06-03,BTC-USD,68804.78125,Crypto
2024-06-04,BTC-USD,70567.765625,Crypto
2024-06-05,BTC-USD,71082.8203125,Crypto
2024-06-06,BTC-USD,70757.1640625,Crypto
2024-06-07,BTC-USD,69342.5859375,Crypto
2024-06-08,BTC-USD,69305.7734375,Crypto
2024-06-09,BTC-USD,69647.9921875,Crypto
2024-06-10,BTC-USD,69512.28125,Crypto
2024-06-11,BTC-USD,67332.03125,Crypto
2024-06-12,BTC-USD,68241.1875,Crypto
2024-06-13,BTC-USD,66756.3984375,Crypto
2024-06-14,BTC-USD,66011.09375,Crypto
2024-06-15,BTC-USD,66191.0,Crypto
2024-06-16,BTC-USD,66639.046875,Crypto
2024-06-17,BTC-USD,66490.296875,Crypto
2024-06-18,BTC-USD,65140.74609375,Crypto
2024-06-19,BTC-USD,64960.296875,Crypto
2024-06-20,BTC-USD,64828.65625,Crypto
2024-06-21,BTC-USD,64096.19921875,Crypto
2024-06-22,BTC-USD,64252.578125,Crypto
2024-06-23,BTC-USD,63180.796875,Crypto
2024-06-24,BTC-USD,60277.4140625,Crypto
2024-06-25,BTC-USD,61804.640625,Crypto
2024-06-26,BTC-USD,60811.27734375,Crypto
2024-06-27,BTC-USD,61604.80078125,Crypto
2024-06-28,BTC-USD,60320.13671875,Crypto
2024-06-29,BTC-USD,60887.37890625,Crypto
2024-06-30,BTC-USD,62678.29296875,Crypto
2024-07-01,BTC-USD,62851.98046875,Crypto
2024-07-02,BTC-USD,62029.015625,Crypto
2024-07-03,BTC-USD,60173.921875,Crypto
2024-07-04,BTC-USD,56977.703125,Crypto
2024-07-05,BTC-USD,56662.375,Crypto
2024-07-06,BTC-USD,58303.5390625,Crypto
2024-07-07,BTC-USD,55849.109375,Crypto
2024-07-08,BTC-USD,56705.09765625,Crypto
2024-07-09,BTC-USD,58009.2265625,Crypto
2024-07-10,BTC-USD,57742.49609375,Crypto
2024-07-11,BTC-USD,57344.9140625,Crypto
2024-07-12,BTC-USD,57899.46484375,Crypto
2024-07-13,BTC-USD,59231.953125,Crypto
2024-07-14,BTC-USD,60787.79296875,Crypto
2024-07-15,BTC-USD,64870.15234375,Crypto
2024-07-16,BTC-USD,65097.1484375,Crypto
2024-07-17,BTC-USD,64118.79296875,Crypto
2024-07-18,BTC-USD,63974.06640625,Crypto
2024-07-19,BTC-USD,66710.15625,Crypto
2024-07-20,BTC-USD,67163.6484375,Crypto
2024-07-21,BTC-USD,68154.5234375,Crypto
2024-07-22,BTC-USD,67585.25,Crypto
2024-07-23,BTC-USD,65927.671875,Crypto
2024-07-24,BTC-USD,65372.1328125,Crypto
2024-07-25,BTC-USD,65777.2265625,Crypto
2024-07-26,BTC-USD,67912.0625,Crypto
2024-07-27,BTC-USD,67813.3359375,Crypto
2024-07-28,BTC-USD,68255.8671875,Crypto
2024-07-29,BTC-USD,66819.9140625,Crypto
2024-07-30,BTC-USD,66201.015625,Crypto
2024-07-31,BTC-USD,64619.25,Crypto
2024-08-01,BTC-USD,65357.5,Crypto
2024-08-02,BTC-USD,61415.06640625,Crypto
2024-08-03,BTC-USD,60680.09375,Crypto
2024-08-04,BTC-USD,58116.9765625,Crypto
2024-08-05,BTC-USD,53991.45703125,Crypto
2024-08-06,BTC-USD,56034.31640625,Crypto
2024-08-07,BTC-USD,55027.4609375,Crypto
2024-08-08,BTC-USD,61710.13671875,Crypto
2024-08-09,BTC-USD,60880.11328125,Crypto
2024-08-10,BTC-USD,60945.8125,Crypto
2024-08-11,BTC-USD,58719.484375,Crypto
2024-08-12,BTC-USD,59354.515625,Crypto
2024-08-13,BTC-USD,60609.56640625,Crypto
2024-08-14,BTC-USD,58737.26953125,Crypto
2024-08-15,BTC-USD,57560.09765625,Crypto
2024-08-16,BTC-USD,58894.10546875,Crypto
2024-08-17,BTC-USD,59478.97265625,Crypto
2024-08-18,BTC-USD,58483.96484375,Crypto
2024-08-19,BTC-USD,59493.453125,Crypto
2024-08-20,BTC-USD,59012.79296875,Crypto
2024-08-21,BTC-USD,61175.19140625,Crypto
2024-08-22,BTC-USD,60381.9140625,Crypto
2024-08-23,BTC-USD,64094.35546875,Crypto
2024-08-24,BTC-USD,64178.9921875,Crypto
2024-08-25,BTC-USD,64333.54296875,Crypto
2024-08-26,BTC-USD,62880.66015625,Crypto
2024-08-27,BTC-USD,59504.1328125,Crypto
2024-08-28,BTC-USD,59027.625,Crypto
2024-08-29,BTC-USD,59388.1796875,Crypto
2024-08-30,BTC-USD,59119.4765625,Crypto
2024-08-31,BTC-USD,58969.8984375,Crypto
2024-09-01,BTC-USD,57325.48828125,Crypto
2024-09-02,BTC-USD,59112.48046875,Crypto
2024-09-03,BTC-USD,57431.0234375,Crypto
2024-09-04,BTC-USD,57971.5390625,Crypto
2024-09-05,BTC-USD,56160.48828125,Crypto
2024-09-06,BTC-USD,53948.75390625,Crypto
2024-09-07,BTC-USD,54139.6875,Crypto
2024-09-08,BTC-USD,54841.56640625,Crypto
2024-09-09,BTC-USD,57019.53515625,Crypto
2024-09-10,BTC-USD,57648.7109375,Crypto
2024-09-11,BTC-USD,57343.171875,Crypto
2024-09-12,BTC-USD,58127.01171875,Crypto
2024-09-13,BTC-USD,60571.30078125,Crypto
2024-09-14,BTC-USD,60005.12109375,Crypto
2024-09-15,BTC-USD,59182.8359375,Crypto
2024-09-16,BTC-USD,58192.5078125,Crypto
2024-09-17,BTC-USD,60308.5390625,Crypto
2024-09-18,BTC-USD,61649.6796875,Crypto
2024-09-19,BTC-USD,62940.45703125,Crypto
2024-09-20,BTC-USD,63192.9765625,Crypto
2024-09-21,BTC-USD,63394.83984375,Crypto
2024-09-22,BTC-USD,63648.7109375,Crypto
2024-09-23,BTC-USD,63329.80078125,Crypto
2024-09-24,BTC-USD,64301.96875,Crypto
2024-09-25,BTC-USD,63143.14453125,Crypto
2024-09-26,BTC-USD,65181.01953125,Crypto
2024-09-27,BTC-USD,65790.6640625,Crypto
2024-09-28,BTC-USD,65887.6484375,Crypto
2024-09-29,BTC-USD,65635.3046875,Crypto
2024-09-30,BTC-USD,63329.5,Crypto
2024-10-01,BTC-USD,60837.0078125,Crypto
2024-10-02,BTC-USD,60632.78515625,Crypto
2024-10-03,BTC-USD,60759.40234375,Crypto
2024-10-04,BTC-USD,62067.4765625,Crypto
2024-10-05,BTC-USD,62089.94921875,Crypto
2024-10-06,BTC-USD,62818.953125,Crypto
2024-10-07,BTC-USD,62236.66015625,Crypto
2024-10-08,BTC-USD,62131.96875,Crypto
2024-10-09,BTC-USD,60582.1015625,Crypto
2024-10-10,BTC-USD,60274.5,Crypto
2024-10-11,BTC-USD,62445.08984375,Crypto
2024-10-12,BTC-USD,63193.0234375,Crypto
2024-10-13,BTC-USD,62851.375,Crypto
2024-10-14,BTC-USD,66046.125,Crypto
2024-10-15,BTC-USD,67041.109375,Crypto
2024-10-16,BTC-USD,67612.71875,Crypto
2024-10-17,BTC-USD,67399.8359375,Crypto
2024-10-18,BTC-USD,68418.7890625,Crypto
2024-10-19,BTC-USD,68362.734375,Crypto
2024-10-20,BTC-USD,69001.703125,Crypto
2024-10-21,BTC-USD,67367.8515625,Crypto
2024-10-22,BTC-USD,67361.40625,Crypto
2024-10-23,BTC-USD,66432.1953125,Crypto
2024-10-24,BTC-USD,68161.0546875,Crypto
2024-10-25,BTC-USD,66642.4140625,Crypto
2024-10-26,BTC-USD,67014.6953125,Crypto
2024-10-27,BTC-USD,67929.296875,Crypto
2024-10-28,BTC-USD,69907.7578125,Crypto
2024-10-29,BTC-USD,72720.4921875,Crypto
2024-10-30,BTC-USD,72339.5390625,Crypto
2024-10-31,BTC-USD,70215.1875,Crypto
2024-11-01,BTC-USD,69482.46875,Crypto
2024-11-02,BTC-USD,69289.2734375,Crypto
2024-11-03,BTC-USD,68741.1171875,Crypto
2024-11-04,BTC-USD,67811.5078125,Crypto
2024-11-05,BTC-USD,69359.5625,Crypto
2024-11-06,BTC-USD,75639.078125,Crypto
2024-11-07,BTC-USD,75904.859375,Crypto
2024-11-08,BTC-USD,76545.4765625,Crypto
2024-11-09,BTC-USD,76778.8671875,Crypto
2024-11-10,BTC-USD,80474.1875,Crypto
2024-11-11,BTC-USD,88701.484375,Crypto
2024-11-12,BTC-USD,87955.8125,Crypto
2024-11-13,BTC-USD,90584.1640625,Crypto
2024-11-14,BTC-USD,87250.4296875,Crypto
2024-11-15,BTC-USD,91066.0078125,Crypto
2024-11-16,BTC-USD,90558.4765625,Crypto
2024-11-17,BTC-USD,89845.8515625,Crypto
2024-11-18,BTC-USD,90542.640625,Crypto
2024-11-19,BTC-USD,92343.7890625,Crypto
2024-11-20,BTC-USD,94339.4921875,Crypto
2024-11-21,BTC-USD,98504.7265625,Crypto
2024-11-22,BTC-USD,98997.6640625,Crypto
2024-11-23,BTC-USD,97777.28125,Crypto
2024-11-24,BTC-USD,98013.8203125,Crypto
2024-11-25,BTC-USD,93102.296875,Crypto
2024-11-26,BTC-USD,91985.3203125,Crypto
2024-11-27,BTC-USD,95962.53125,Crypto
2024-11-28,BTC-USD,95652.46875,Crypto
2024-11-29,BTC-USD,97461.5234375,Crypto
2024-11-30,BTC-USD,96449.0546875,Crypto
2024-12-01,BTC-USD,97279.7890625,Crypto
2024-12-02,BTC-USD,95865.3046875,Crypto
2024-12-03,BTC-USD,96002.1640625,Crypto
2024-12-04,BTC-USD,98768.53125,Crypto
2024-12-05,BTC-USD,96593.5703125,Crypto
2024-12-06,BTC-USD,99920.7109375,Crypto
2024-12-07,BTC-USD,99923.3359375,Crypto
2024-12-08,BTC-USD,101236.015625,Crypto
2024-12-09,BTC-USD,97432.71875,Crypto
2024-12-10,BTC-USD,96675.4296875,Crypto
2024-12-11,BTC-USD,101173.03125,Crypto
2024-12-12,BTC-USD,100043.0,Crypto
2024-12-13,BTC-USD,101459.2578125,Crypto
2024-12-14,BTC-USD,101372.96875,Crypto
2024-12-15,BTC-USD,104298.6953125,Crypto
2024-12-16,BTC-USD,106029.71875,Crypto
2024-12-17,BTC-USD,106140.6015625,Crypto
2024-12-18,BTC-USD,100041.5390625,Crypto
2024-12-19,BTC-USD,97490.953125,Crypto
2024-12-20,BTC-USD,97755.9296875,Crypto
2024-12-21,BTC-USD,97224.7265625,Crypto
2024-12-22,BTC-USD,95104.9375,Crypto
2024-12-23,BTC-USD,94686.2421875,Crypto
2024-12-24,BTC-USD,98676.09375,Crypto
2024-12-25,BTC-USD,99299.1953125,Crypto
2024-12-26,BTC-USD,95795.515625,Crypto
2024-12-27,BTC-USD,94164.859375,Crypto
2024-12-28,BTC-USD,95163.9296875,Crypto
2024-12-29,BTC-USD,93530.2265625,Crypto
2024-12-30,BTC-USD,92643.2109375,Crypto
2024-12-31,BTC-USD,93429.203125,Crypto
2025-01-01,BTC-USD,94419.7578125,Crypto
2025-01-02,BTC-USD,96886.875,Crypto
2025-01-03,BTC-USD,98107.4296875,Crypto
2025-01-04,BTC-USD,98236.2265625,Crypto
2025-01-05,BTC-USD,98314.9609375,Crypto
2025-01-06,BTC-USD,102078.0859375,Crypto
2025-01-07,BTC-USD,96922.703125,Crypto
2025-01-08,BTC-USD,95043.5234375,Crypto
2025-01-09,BTC-USD,92484.0390625,Crypto
2025-01-10,BTC-USD,94701.453125,Crypto
2025-01-11,BTC-USD,94566.59375,Crypto
2025-01-12,BTC-USD,94488.4375,Crypto
2025-01-13,BTC-USD,94516.5234375,Crypto
2025-01-14,BTC-USD,96534.046875,Crypto
2025-01-15,BTC-USD,100504.4921875,Crypto
2025-01-16,BTC-USD,99756.90625,Crypto
2025-01-17,BTC-USD,104462.0390625,Crypto
2025-01-18,BTC-USD,104408.0703125,Crypto
2025-01-19,BTC-USD,101089.609375,Crypto
2025-01-20,BTC-USD,102016.6640625,Crypto
2025-01-21,BTC-USD,106146.265625,Crypto
2025-01-22,BTC-USD,103653.0703125,Crypto
2025-01-23,BTC-USD,103960.171875,Crypto
2025-01-24,BTC-USD,104819.484375,Crypto
2025-01-25,BTC-USD,104714.6484375,Crypto
2025-01-26,BTC-USD,102682.5,Crypto
2025-01-27,BTC-USD,102087.6875,Crypto
2025-01-28,BTC-USD,101332.4765625,Crypto
2025-01-29,BTC-USD,103703.2109375,Crypto
2025-01-30,BTC-USD,104735.3046875,Crypto
2025-01-31,BTC-USD,102405.0234375,Crypto
2025-02-01,BTC-USD,100655.90625,Crypto
2025-02-02,BTC-USD,97688.9765625,Crypto
2025-02-03,BTC-USD,101405.421875,Crypto
2025-02-04,BTC-USD,97871.8203125,Crypto
2025-02-05,BTC-USD,96615.4453125,Crypto
2025-02-06,BTC-USD,96593.296875,Crypto
2025-02-07,BTC-USD,96529.0859375,Crypto
2025-02-08,BTC-USD,96482.453125,Crypto
2025-02-09,BTC-USD,96500.09375,Crypto
2025-02-10,BTC-USD,97437.5546875,Crypto
2025-02-11,BTC-USD,95747.4296875,Crypto
2025-02-12,BTC-USD,97885.859375,Crypto
2025-02-13,BTC-USD,96623.8671875,Crypto
2025-02-14,BTC-USD,97508.96875,Crypto
2025-02-15,BTC-USD,97580.3515625,Crypto
2025-02-16,BTC-USD,96175.03125,Crypto
2025-02-17,BTC-USD,95773.3828125,Crypto
2025-02-18,BTC-USD,95539.546875,Crypto
2025-02-19,BTC-USD,96635.609375,Crypto
2025-02-20,BTC-USD,98333.9375,Crypto
2025-02-21,BTC-USD,96125.546875,Crypto
2025-02-22,BTC-USD,96577.7578125,Crypto
2025-02-23,BTC-USD,96273.921875,Crypto
2025-02-24,BTC-USD,91418.171875,Crypto
2025-02-25,BTC-USD,88736.171875,Crypto
2025-02-26,BTC-USD,84347.0234375,Crypto
2025-02-27,BTC-USD,84704.2265625,Crypto
2025-02-28,BTC-USD,84373.0078125,Crypto
2025-03-01,BTC-USD,86031.9140625,Crypto
2025-03-02,BTC-USD,94248.3515625,Crypto
2025-03-03,BTC-USD,86065.671875,Crypto
2025-03-04,BTC-USD,87222.1953125,Crypto
2025-03-05,BTC-USD,90623.5625,Crypto
2025-03-06,BTC-USD,89961.7265625,Crypto
2025-03-07,BTC-USD,86742.671875,Crypto
2025-03-08,BTC-USD,86154.59375,Crypto
2025-03-09,BTC-USD,80601.0390625,Crypto
2025-03-10,BTC-USD,78532.0,Crypto
2025-03-11,BTC-USD,82862.2109375,Crypto
2025-03-12,BTC-USD,83722.359375,Crypto
2025-03-13,BTC-USD,81066.703125,Crypto
2025-03-14,BTC-USD,83969.1015625,Crypto
2025-03-15,BTC-USD,84343.109375,Crypto
2025-03-16,BTC-USD,82579.6875,Crypto
2025-03-17,BTC-USD,84075.6875,Crypto
2025-03-18,BTC-USD,82718.5,Crypto
2025-03-19,BTC-USD,86854.2265625,Crypto
2025-03-20,BTC-USD,84167.1953125,Crypto
2025-03-21,BTC-USD,84043.2421875,Crypto
2025-03-22,BTC-USD,83832.484375,Crypto
2025-03-23,BTC-USD,86054.375,Crypto
2025-03-24,BTC-USD,87498.9140625,Crypto
2025-03-25,BTC-USD,87471.703125,Crypto
2025-03-26,BTC-USD,86900.8828125,Crypto
2025-03-27,BTC-USD,87177.1015625,Crypto
2025-03-28,BTC-USD,84353.1484375,Crypto
2025-03-29,BTC-USD,82597.5859375,Crypto
2025-03-30,BTC-USD,82334.5234375,Crypto
2025-03-31,BTC-USD,82548.9140625,Crypto
2025-04-01,BTC-USD,85169.171875,Crypto
2025-04-02,BTC-USD,82485.7109375,Crypto
2025-04-03,BTC-USD,83102.828125,Crypto
2025-04-04,BTC-USD,83843.8046875,Crypto
2025-04-05,BTC-USD,83504.796875,Crypto
2025-04-06,BTC-USD,78214.484375,Crypto
2025-04-07,BTC-USD,79235.3359375,Crypto
2025-04-08,BTC-USD,76271.953125,Crypto
2025-04-09,BTC-USD,82573.953125,Crypto
2025-04-10,BTC-USD,79626.140625,Crypto
2025-04-11,BTC-USD,83404.8359375,Crypto
2025-04-12,BTC-USD,85287.109375,Crypto
2025-04-13,BTC-USD,83684.9765625,Crypto
2025-04-14,BTC-USD,84542.390625,Crypto
2025-04-15,BTC-USD,83668.9921875,Crypto
2025-04-16,BTC-USD,84033.8671875,Crypto
2025-04-17,BTC-USD,84895.75,Crypto
2025-04-18,BTC-USD,84450.8046875,Crypto
2025-04-19,BTC-USD,85063.4140625,Crypto
2025-04-20,BTC-USD,85174.3046875,Crypto
2025-04-21,BTC-USD,87518.90625,Crypto
2025-04-22,BTC-USD,93441.890625,Crypto
2025-04-23,BTC-USD,93699.109375,Crypto
2025-04-24,BTC-USD,93943.796875,Crypto
2025-04-25,BTC-USD,94720.5,Crypto
2025-04-26,BTC-USD,94646.9296875,Crypto
2025-04-27,BTC-USD,93754.84375,Crypto
2025-04-28,BTC-USD,94978.75,Crypto
2025-04-29,BTC-USD,94284.7890625,Crypto
2025-04-30,BTC-USD,94207.3125,Crypto
2025-05-01,BTC-USD,96492.3359375,Crypto
2025-05-02,BTC-USD,96910.0703125,Crypto
2025-05-03,BTC-USD,95891.796875,Crypto
2025-05-04,BTC-USD,94315.9765625,Crypto
2025-05-05,BTC-USD,94748.0546875,Crypto
2025-05-06,BTC-USD,96802.4765625,Crypto
2025-05-07,BTC-USD,97032.3203125,Crypto
2025-05-08,BTC-USD,103241.4609375,Crypto
2025-05-09,BTC-USD,102970.8515625,Crypto
2025-05-10,BTC-USD,104696.328125,Crypto
2025-05-11,BTC-USD,104106.359375,Crypto
2025-05-12,BTC-USD,102812.953125,Crypto
2025-05-13,BTC-USD,104169.8125,Crypto
2025-05-14,BTC-USD,103539.4140625,Crypto
2025-05-15,BTC-USD,103744.640625,Crypto
2025-05-16,BTC-USD,103489.2890625,Crypto
2025-05-17,BTC-USD,103191.0859375,Crypto
2025-05-18,BTC-USD,106446.0078125,Crypto
2025-05-19,BTC-USD,105606.1796875,Crypto
2025-05-20,BTC-USD,106791.0859375,Crypto
2025-05-21,BTC-USD,109678.078125,Crypto
2025-05-22,BTC-USD,111673.28125,Crypto
2025-05-23,BTC-USD,107287.796875,Crypto
2025-05-24,BTC-USD,107791.15625,Crypto
2025-05-25,BTC-USD,109035.390625,Crypto
2025-05-26,BTC-USD,109440.3671875,Crypto
2025-05-27,BTC-USD,108994.640625,Crypto
2025-05-28,BTC-USD,107802.328125,Crypto
2025-05-29,BTC-USD,105641.7578125,Crypto
2025-05-30,BTC-USD,103998.5703125,Crypto
2025-05-31,BTC-USD,104638.09375,Crypto
2025-06-01,BTC-USD,105652.1015625,Crypto
2025-06-02,BTC-USD,105881.53125,Crypto
2025-06-03,BTC-USD,105432.46875,Crypto
2025-06-04,BTC-USD,104731.984375,Crypto
2025-06-05,BTC-USD,101575.953125,Crypto
2025-06-06,BTC-USD,104390.34375,Crypto
2025-06-07,BTC-USD,105615.625,Crypto
2025-06-08,BTC-USD,105793.6484375,Crypto
2025-06-09,BTC-USD,110294.1015625,Crypto
2025-06-10,BTC-USD,110257.234375,Crypto
2025-06-11,BTC-USD,108686.625,Crypto
2025-06-12,BTC-USD,105929.0546875,Crypto
2025-06-13,BTC-USD,106090.96875,Crypto
2025-06-14,BTC-USD,105472.40625,Crypto
2025-06-15,BTC-USD,105552.0234375,Crypto
2025-06-16,BTC-USD,106796.7578125,Crypto
2025-06-17,BTC-USD,104601.1171875,Crypto
2025-06-18,BTC-USD,104883.328125,Crypto
2025-06-19,BTC-USD,104684.2890625,Crypto
2025-06-20,BTC-USD,103309.6015625,Crypto
2025-06-21,BTC-USD,102257.40625,Crypto
2025-06-22,BTC-USD,100987.140625,Crypto
2025-06-23,BTC-USD,105577.7734375,Crypto
2025-06-24,BTC-USD,106045.6328125,Crypto
2025-06-25,BTC-USD,107361.2578125,Crypto
2025-06-26,BTC-USD,106960.0,Crypto
2025-06-27,BTC-USD,107088.4296875,Crypto
2025-06-28,BTC-USD,107327.703125,Crypto
2025-06-29,BTC-USD,108385.5703125,Crypto
2025-06-30,BTC-USD,107135.3359375,Crypto
2025-07-01,BTC-USD,105698.28125,Crypto
2025-07-02,BTC-USD,108859.3203125,Crypto
2025-07-03,BTC-USD,109647.9765625,Crypto
2025-07-04,BTC-USD,108034.3359375,Crypto
2025-07-05,BTC-USD,108231.1796875,Crypto
2025-07-06,BTC-USD,109232.0703125,Crypto
2025-07-07,BTC-USD,108299.8515625,Crypto
2025-07-08,BTC-USD,108950.2734375,Crypto
2025-07-09,BTC-USD,111326.5546875,Crypto
2025-07-10,BTC-USD,115987.203125,Crypto
2025-07-11,BTC-USD,117516.9921875,Crypto
2025-07-12,BTC-USD,117435.2265625,Crypto
2025-07-13,BTC-USD,117947.6484375,Crypto
2025-07-14,BTC-USD,119786.74,Future
2025-07-15,BTC-USD,119878.5,Future
2025-07-16,BTC-USD,118835.4,Future
2025-07-17,BTC-USD,119642.78,Future
2025-07-18,BTC-USD,119727.91,Future
2025-07-19,BTC-USD,119084.46,Future
2025-07-20,BTC-USD,119504.9,Future
2025-07-21,BTC-USD,119863.81,Future
2025-07-22,BTC-USD,118431.88,Future
2025-07-23,BTC-USD,119434.27,Future
2025-07-24,BTC-USD,119190.12,Future
2025-07-25,BTC-USD,116974.18,Future
2025-07-26,BTC-USD,116942.82,Future
2025-07-27,BTC-USD,115484.27,Future
2025-07-28,BTC-USD,116144.51,Future
2025-07-29,BTC-USD,116074.77,Future
2025-07-30,BTC-USD,116229.83,Future
2025-07-31,BTC-USD,116888.27,Future
2025-08-01,BTC-USD,117885.63,Future
2025-08-02,BTC-USD,119913.9,Future
2025-08-03,BTC-USD,120672.88,Future
2025-08-04,BTC-USD,120420.45,Future
2025-08-05,BTC-USD,119500.03,Future
2025-08-06,BTC-USD,118426.86,Future
2025-08-07,BTC-USD,119173.6,Future
2025-08-08,BTC-USD,117927.86,Future
2025-08-09,BTC-USD,117295.06,Future
2025-08-10,BTC-USD,117249.13,Future
2025-08-11,BTC-USD,116357.82,Future
2025-08-12,BTC-USD,116677.68,Future
2024-03-31,ETH-USD,3647.8564453125,Crypto
2024-04-01,ETH-USD,3505.030029296875,Crypto
2024-04-02,ETH-USD,3277.234619140625,Crypto
2024-04-03,ETH-USD,3311.44189453125,Crypto
2024-04-04,ETH-USD,3330.04052734375,Crypto
2024-04-05,ETH-USD,3318.88525390625,Crypto
2024-04-06,ETH-USD,3354.183837890625,Crypto
2024-04-07,ETH-USD,3453.49462890625,Crypto
2024-04-08,ETH-USD,3695.292724609375,Crypto
2024-04-09,ETH-USD,3505.163330078125,Crypto
2024-04-10,ETH-USD,3543.737060546875,Crypto
2024-04-11,ETH-USD,3505.247802734375,Crypto
2024-04-12,ETH-USD,3243.034912109375,Crypto
2024-04-13,ETH-USD,3004.900390625,Crypto
2024-04-14,ETH-USD,3156.94189453125,Crypto
